order_id,customer_id,order_time,order_status,payment_method,discount_amount,delivery_days
O002900,C01370,2025-06-01 08:25:33,已完成,支付宝,3.96,6
O002901,C01383,2025-04-29 04:14:28,已完成,微信支付,52.89,5
O002902,C00463,2024-06-17 03:44:24,已完成,银行卡,61.97,4
O002903,C01886,2025-08-21 01:54:38,已完成,支付宝,30.68,4
O002904,C00778,2024-04-12 08:11:38,已完成,未知,53.97,4
O002905,C00610,2024-09-06 05:00:09,待发货,微信支付,72.24,4
O002906,C00496,2025-06-26 18:52:40,已完成,微信支付,8.0,3
O002907,C01124,2025-04-26 12:17:19,已完成,支付宝,66.44,5
O002908,C00337,2025-04-16 18:15:48,已取消,微信支付,46.54,5
O002909,C00592,2025-06-06 21:51:29,已完成,银行卡,33.79,6
O002910,C01901,2025-05-17 18:50:14,已完成,微信支付,4.14,6
O002911,C01448,2025-09-30 10:34:10,已完成,微信支付,30.73,5
O002912,C01760,2025-03-25 23:09:57,已完成,支付宝,63.51,4
O002913,C01385,2024-11-04 09:42:43,已完成,微信支付,43.36,6
O002914,C01867,2025-07-14 19:44:12,已完成,支付宝,14.1,7
O002915,C00449,2024-07-13 04:26:30,已完成,支付宝,18.58,6
O002916,C00331,2025-07-10 23:33:07,已完成,微信支付,67.81,5
O002917,C00657,2024-07-27 07:32:50,已完成,支付宝,34.63,3
O002918,C01136,2025-01-04 15:39:49,已发货,货到付款,7.64,5
O002919,C01284,2025-06-27 08:30:48,已完成,微信支付,77.87,5
O002920,C01444,2025-05-05 05:58:27,已发货,支付宝,20.28,4
O002921,C01496,2024-03-27 07:02:09,已完成,微信支付,63.72,3
O002922,C01249,2024-12-10 14:03:29,已完成,银行卡,1.02,4
O002923,C01777,2025-08-14 02:09:30,已完成,微信支付,20.52,3
O002924,C00735,2025-12-29 04:08:19,已完成,微信支付,26.97,4
O002925,C00216,2024-12-25 22:29:22,已完成,支付宝,68.75,7
O002926,C00227,2024-03-28 02:04:02,已完成,支付宝,59.84,7
O002927,C00563,2024-10-05 17:11:31,已完成,微信支付,24.64,5
O002928,C01478,2025-01-14 07:31:11,已完成,银行卡,63.0,2
O002929,C01229,2024-03-16 07:53:50,已完成,微信支付,64.8,5
O002930,C01932,2025-09-22 08:48:45,已完成,银行卡,40.96,3
O002931,C00475,2025-03-01 09:13:36,已完成,银行卡,0.0,4
O002932,C00690,2024-11-10 17:03:13,已完成,支付宝,40.76,6
O002933,C01072,2024-11-02 19:44:40,已完成,支付宝,13.39,5
O002934,C01094,2024-02-02 08:46:59,已完成,支付宝,65.02,5
O002935,C01679,2025-02-11 04:55:37,已完成,银行卡,57.17,5
O002936,C01160,2024-12-31 00:25:47,已完成,微信支付,67.95,2
O002937,C00170,2024-09-17 17:03:54,已发货,银行卡,65.25,3
O002938,C01337,2025-05-25 22:56:50,已完成,支付宝,62.83,3
O002939,C01648,2024-11-08 00:17:09,已完成,银行卡,62.43,3
O002940,C00433,2025-03-27 14:22:52,已完成,支付宝,75.56,5
O002941,C00355,2025-10-10 05:24:45,待发货,支付宝,48.43,4
O002942,C00083,2024-10-03 05:59:43,已取消,微信支付,66.23,4
O002943,C00475,2024-11-02 19:21:13,已完成,支付宝,64.11,3
O002944,C01166,2025-09-23 06:33:27,已完成,微信支付,21.62,5
O002945,C00449,2024-09-27 07:30:54,待发货,支付宝,45.26,3
O002946,C00292,2024-12-02 02:59:55,已完成,微信支付,58.38,4
O002947,C00287,2025-08-06 21:57:06,已完成,货到付款,8.28,7
O002948,C00725,2025-04-10 21:37:25,已取消,银行卡,42.45,5
O002949,C01762,2025-11-10 21:06:36,已完成,银行卡,0.23,4
O002950,C01526,2024-12-28 05:20:05,已取消,银行卡,19.22,3
O002951,C01364,2025-01-03 04:39:14,已完成,支付宝,38.91,5
O002952,C01031,2024-02-17 22:48:35,已完成,银行卡,24.55,5
O002953,C00765,2024-06-09 14:45:39,已完成,支付宝,61.69,6
O002954,C00083,2025-03-02 06:29:06,已完成,微信支付,50.99,4
O002955,C00023,2024-06-06 01:40:25,待发货,微信支付,21.4,6
O002956,C01455,2024-12-15 19:18:39,已完成,微信支付,1.37,5
O002957,C01809,2024-07-29 19:38:59,已取消,微信支付,20.38,7
O002958,C01430,2024-01-25 00:28:59,已完成,微信支付,41.53,1
O002959,C00104,2024-12-30 11:41:18,已退款,货到付款,60.98,3
O002960,C00262,2025-05-17 11:52:40,已完成,微信支付,48.27,4
O002961,C00127,2024-09-10 11:49:33,已完成,银行卡,4.47,3
O002962,C01736,2025-07-20 08:43:12,已完成,银行卡,37.32,5
O002963,C00819,2024-05-12 07:46:30,已完成,银行卡,76.76,4
O002964,C00270,2024-04-01 08:10:08,已完成,银行卡,72.32,4
O002965,C00725,2025-11-11 22:11:07,待发货,货到付款,59.39,1
O002966,C01500,2025-11-06 23:50:21,已取消,微信支付,22.71,4
O002967,C00975,2024-11-06 02:32:15,已完成,支付宝,1.77,5
O002968,C01327,2024-11-12 17:25:08,已完成,微信支付,36.51,6
O002969,C01066,2025-09-12 13:39:03,已完成,微信支付,29.96,3
O002970,C00800,2025-02-22 06:04:34,已发货,支付宝,54.07,4
O002971,C01979,2024-04-21 04:09:00,已完成,支付宝,5.65,4
O002972,C01136,2024-04-20 18:08:46,已完成,货到付款,73.87,3
O002973,C00850,2024-05-02 08:33:04,已完成,微信支付,58.87,3
O002974,C01548,2025-07-23 03:03:39,已取消,银行卡,77.68,6
O002975,C00526,2025-04-18 23:02:08,已完成,微信支付,69.23,2
O002976,C00200,2024-08-11 22:40:37,已完成,支付宝,34.42,5
O002977,C00725,2024-05-24 10:44:08,已完成,微信支付,53.0,4
O002978,C00592,2024-04-26 10:15:26,已取消,货到付款,67.65,1
O002979,C00337,2025-06-28 10:41:39,已完成,支付宝,16.31,5
O002980,C01788,2025-10-11 04:05:10,待发货,微信支付,0.77,4
O002981,C00970,2025-02-23 02:24:07,待发货,银行卡,24.61,6
O002982,C01777,2025-07-18 06:21:38,已完成,微信支付,35.0,6
O002983,C00124,2024-07-29 09:20:38,已完成,银行卡,49.97,6
O002984,C01327,2025-04-06 03:52:25,已发货,微信支付,21.07,3
O002985,C01383,2024-12-01 00:04:07,已完成,微信支付,35.36,3
O002986,C01337,2024-03-29 22:37:18,已完成,微信支付,51.89,1
O002987,C00454,2025-01-12 21:16:13,已完成,支付宝,65.95,7
O002988,C01472,2025-09-08 07:29:39,已发货,银行卡,18.15,4
O002989,C01160,2024-02-26 14:12:18,已完成,支付宝,63.99,3
O002990,C00126,2025-01-01 03:43:22,已完成,微信支付,75.14,4
O002991,C00616,2025-09-29 22:03:15,已完成,支付宝,32.76,6
O002992,C01867,2025-07-30 19:04:10,已完成,支付宝,0.0,6
O002993,C01586,2025-01-18 04:19:48,已完成,微信支付,0.8,3
O002994,C00976,2024-05-31 05:52:29,已完成,支付宝,56.82,5
O002995,C00924,2025-09-10 07:01:34,待发货,支付宝,69.76,3
O002996,C00122,2024-05-18 02:10:17,已退款,支付宝,1.6,7
O002997,C01364,2024-07-25 08:29:05,已完成,支付宝,67.49,7
O002998,C01372,2024-04-27 16:01:44,已完成,微信支付,11.92,6
O002999,C00256,2024-12-19 17:32:43,已完成,银行卡,67.37,3
O003000,C00563,2025-05-06 00:21:02,已完成,银行卡,43.35,5
O003001,C01445,2025-08-24 08:38:53,已完成,银行卡,29.61,4
O003002,C00541,2024-12-21 19:03:51,已完成,银行卡,75.3,6
O003003,C00017,2025-12-13 20:10:50,已完成,支付宝,48.99,3
O003004,C00819,2025-04-13 13:10:27,已完成,货到付款,3.09,6
O003005,C01983,2025-04-19 17:44:41,已完成,微信支付,61.28,2
O003006,C01777,2024-06-01 05:44:00,已完成,支付宝,14.59,5
O003007,C01838,2024-06-07 20:06:35,已完成,银行卡,73.86,2
O003008,C00496,2025-03-30 11:24:08,已完成,银行卡,13.32,4
O003009,C00170,2025-06-18 16:42:54,已完成,支付宝,39.01,2
O003010,C00915,2024-06-12 06:00:56,已完成,银行卡,41.81,7
O003011,C01690,2025-01-08 04:06:09,已完成,支付宝,45.1,2
O003012,C00605,2024-09-26 12:38:32,已完成,微信支付,42.66,5
O003013,C01733,2024-12-01 12:33:35,已完成,银行卡,35.12,7
O003014,C01367,2024-06-18 13:42:46,已完成,支付宝,57.03,5
O003015,C00337,2024-05-09 19:27:29,已完成,银行卡,12.44,6
O003016,C01138,2024-08-26 18:54:52,已完成,银行卡,62.98,5
O003017,C01448,2025-09-26 07:07:20,已完成,微信支付,3.0,6
O003018,C01955,2025-08-09 11:09:19,已完成,银行卡,67.37,5
O003019,C01502,2024-04-09 02:38:43,已完成,微信支付,59.99,4
O003020,C01777,2024-03-29 18:51:32,已完成,银行卡,63.63,2
O003021,C01298,2025-01-18 03:01:04,已完成,支付宝,23.75,4
O003022,C00819,2024-07-25 01:42:39,已完成,支付宝,67.98,5
O003023,C00679,2025-08-22 12:58:16,已完成,银行卡,55.29,4
O003024,C00124,2025-01-11 22:33:50,已完成,支付宝,77.48,5
O003025,C00487,2025-09-13 09:49:50,已完成,微信支付,1.6,5
O003026,C01031,2024-04-14 04:15:25,已完成,支付宝,63.24,5
O003027,C01983,2025-12-12 04:48:51,已完成,支付宝,49.86,5
O003028,C01327,2025-07-14 20:27:57,已完成,微信支付,0.0,7
O003029,C01224,2025-06-22 15:17:43,已完成,微信支付,35.44,4
O003030,C00563,2025-11-14 11:11:36,已完成,支付宝,22.37,4
O003031,C01405,2024-12-27 22:51:55,已完成,银行卡,70.38,6
O003032,C00175,2024-05-15 02:43:52,已完成,支付宝,26.06,2
O003033,C00718,2025-01-22 14:47:28,已退款,银行卡,56.22,6
O003034,C00465,2025-08-16 08:42:05,待发货,支付宝,26.55,4
O003035,C00842,2025-09-18 05:15:36,已完成,货到付款,75.66,6
O003036,C00330,2025-01-13 22:11:27,已完成,银行卡,42.09,6
O003037,C00094,2025-06-22 22:38:21,已完成,微信支付,25.58,5
O003038,C01474,2024-07-04 20:15:10,已发货,支付宝,65.79,4
O003039,C00142,2024-06-22 03:38:42,已完成,货到付款,5.0,3
O003040,C00122,2025-04-06 17:54:54,已完成,货到付款,7.5,3
O003041,C01079,2024-11-13 08:44:35,已发货,支付宝,66.94,2
O003042,C00362,2024-05-23 09:28:14,已完成,银行卡,25.87,3
O003043,C01031,2025-07-11 04:54:00,已发货,银行卡,14.12,3
O003044,C01159,2025-02-23 14:33:42,已完成,微信支付,46.97,5
O003045,C01548,2025-02-13 20:28:09,已发货,支付宝,20.37,3
O003046,C00083,2024-06-07 05:57:03,已完成,支付宝,78.97,4
O003047,C01384,2024-06-30 12:20:11,已完成,微信支付,65.65,2
O003048,C01454,2025-06-08 15:12:12,已完成,银行卡,0.0,4
O003049,C01007,2025-09-12 15:08:20,已发货,微信支付,66.69,3
O003050,C01082,2024-06-02 06:37:19,已完成,支付宝,70.87,4
O003051,C01783,2025-08-14 00:30:11,已发货,微信支付,27.04,6
O003052,C01472,2025-07-28 19:46:46,已退款,支付宝,53.87,2
O003053,C00034,2025-08-16 14:08:49,已完成,微信支付,72.56,2
O003054,C00124,2025-04-03 16:19:15,待发货,支付宝,54.88,7
O003055,C01383,2024-09-22 12:07:22,已完成,微信支付,79.77,6
O003056,C00215,2025-07-17 09:18:49,已退款,微信支付,69.24,7
O003057,C00541,2025-01-04 06:57:57,待发货,银行卡,5.68,5
O003058,C00397,2024-06-18 15:53:47,已完成,微信支付,40.13,3
O003059,C00142,2024-11-04 19:29:33,已完成,微信支付,22.04,4
O003060,C01465,2024-12-18 07:05:59,已完成,微信支付,70.0,5
O003061,C00408,2025-01-30 00:59:43,已完成,支付宝,74.98,3
O003062,C00572,2025-10-21 03:09:40,已完成,微信支付,45.33,2
O003063,C00765,2024-11-08 13:06:01,已完成,支付宝,4.65,6
O003064,C00287,2024-07-31 05:24:38,已完成,支付宝,27.73,3
O003065,C01802,2025-12-06 19:56:17,已完成,微信支付,15.09,7
O003066,C00786,2024-06-30 06:47:36,已退款,微信支付,42.34,3
O003067,C00122,2024-01-13 11:21:34,已完成,微信支付,78.79,5
O003068,C01454,2025-09-11 05:27:06,已完成,银行卡,27.46,5
O003069,C01327,2025-11-28 10:03:27,已发货,微信支付,58.72,6
O003070,C01031,2025-06-05 16:16:30,已完成,支付宝,66.48,4
O003071,C01721,2024-11-07 19:40:02,已完成,货到付款,66.41,7
O003072,C00373,2025-03-05 17:25:51,已完成,微信支付,11.96,6
O003073,C00433,2025-08-28 12:58:56,已取消,微信支付,19.0,5
O003074,C01345,2025-10-10 10:26:01,待发货,支付宝,17.86,2
O003075,C00033,2024-04-10 07:50:07,已完成,货到付款,23.78,6
O003076,C01448,2025-09-25 23:43:07,已完成,微信支付,3.74,6
O003077,C01335,2025-04-28 17:30:26,已完成,支付宝,43.15,3
O003078,C00763,2024-02-06 21:52:36,已完成,支付宝,59.27,2
O003079,C01165,2024-04-14 17:52:14,已完成,支付宝,20.87,5
O003080,C00616,2024-02-19 02:19:50,已完成,支付宝,51.19,5
O003081,C00433,2025-11-22 06:16:18,已完成,支付宝,43.65,2
O003082,C01526,2024-11-18 11:42:18,待发货,货到付款,7.93,2
O003083,C01337,2025-06-16 07:01:35,已完成,支付宝,19.18,3
O003084,C00610,2024-01-03 21:42:52,已完成,支付宝,19.32,7
O003085,C01981,2025-08-01 11:26:14,已退款,支付宝,39.09,5
O003086,C00541,2025-01-06 05:46:20,已完成,微信支付,50.23,2
O003087,C00819,2025-11-06 14:07:20,已完成,支付宝,24.11,4
O003088,C01472,2025-02-13 09:34:27,已完成,微信支付,10.17,3
O003089,C00502,2025-07-29 03:32:25,已取消,支付宝,21.54,3
O003090,C01865,2025-05-06 22:00:57,已完成,支付宝,3.21,7
O003091,C01405,2025-02-13 22:31:08,已取消,银行卡,59.89,5
O003092,C01704,2025-11-22 18:39:25,已完成,银行卡,55.94,5
O003093,C01815,2025-01-20 07:24:15,已完成,支付宝,53.65,3
O003094,C01557,2025-10-16 19:36:35,已完成,支付宝,49.42,5
O003095,C01042,2024-02-10 06:19:46,已发货,微信支付,23.82,7
O003096,C01748,2025-05-24 21:36:56,已完成,微信支付,9.24,6
O003097,C01704,2025-11-02 21:14:26,已完成,微信支付,47.92,2
O003098,C01467,2025-10-22 04:16:15,已完成,微信支付,58.61,3
O003099,C00475,2025-01-09 07:04:57,已完成,银行卡,64.87,6
O003100,C00475,2024-12-28 16:05:05,已完成,货到付款,58.12,3
O003101,C00433,2025-08-13 05:08:07,已完成,支付宝,52.69,7
O003102,C00867,2024-09-08 19:11:57,已完成,未知,65.95,6
O003103,C00423,2025-11-12 16:43:53,已完成,微信支付,60.94,5
O003104,C00725,2024-07-06 05:12:33,已完成,微信支付,75.59,6
O003105,C00819,2024-03-17 18:21:19,已取消,银行卡,0.48,3
O003106,C01028,2025-07-18 01:10:57,已完成,支付宝,11.73,4
O003107,C01544,2024-11-05 09:25:57,已完成,银行卡,46.38,4
O003108,C01762,2024-09-25 04:14:52,已完成,微信支付,32.08,4
O003109,C00554,2024-08-27 00:19:46,已完成,支付宝,27.24,5
O003110,C00816,2025-12-19 17:04:35,已完成,支付宝,59.67,6
O003111,C00287,2025-03-27 03:30:22,已完成,微信支付,42.85,7
O003112,C00718,2025-12-27 16:16:28,已完成,支付宝,42.12,5
O003113,C01276,2024-09-15 01:39:32,已完成,未知,3.99,7
O003114,C00206,2024-11-09 21:59:28,已完成,微信支付,36.9,5
O003115,C01526,2024-06-15 23:29:51,已完成,微信支付,48.64,3
O003116,C01176,2024-11-23 07:30:09,已完成,支付宝,22.41,4
O003117,C01777,2024-03-06 11:49:04,已完成,货到付款,19.12,5
O003118,C01190,2024-01-01 14:20:27,已完成,货到付款,44.05,6
O003119,C00038,2024-12-15 14:08:12,已完成,微信支付,72.96,7
O003120,C01143,2025-07-01 00:43:49,已完成,支付宝,9.31,2
O003121,C00170,2024-11-30 23:38:50,已取消,银行卡,24.73,2
O003122,C00763,2025-02-10 22:28:59,已完成,银行卡,4.65,5
O003123,C00134,2024-12-09 11:23:23,已完成,微信支付,26.03,6
O003124,C01229,2025-02-19 13:01:57,已完成,货到付款,55.59,4
O003125,C00997,2025-07-20 04:33:06,已完成,银行卡,25.49,4
O003126,C00727,2025-08-08 17:32:57,已发货,支付宝,31.88,3
O003127,C00022,2025-09-02 12:30:14,已完成,微信支付,74.84,4
O003128,C01648,2024-06-15 06:18:01,已完成,微信支付,27.77,7
O003129,C00291,2024-12-18 07:09:49,已完成,微信支付,43.16,4
O003130,C01474,2025-08-27 01:34:30,已完成,银行卡,74.69,3
O003131,C01742,2025-11-15 18:37:24,已完成,支付宝,40.68,4
O003132,C00554,2025-03-04 01:10:12,已完成,货到付款,13.61,2
O003133,C00181,2025-01-18 13:07:24,已完成,支付宝,11.45,5
O003134,C00017,2025-07-13 19:28:36,已完成,银行卡,71.91,7
O003135,C01798,2025-12-26 01:02:08,已完成,银行卡,70.85,4
O003136,C01802,2024-11-18 03:11:56,已完成,微信支付,20.08,6
O003137,C01611,2024-05-26 18:38:43,已完成,微信支付,49.86,6
O003138,C00592,2025-08-30 19:17:52,已退款,银行卡,13.32,6
O003139,C01802,2025-06-14 01:27:02,已完成,支付宝,18.52,7
O003140,C01181,2024-05-12 06:41:51,已完成,微信支付,73.65,2
O003141,C00017,2024-08-29 14:10:51,待发货,银行卡,32.14,5
O003142,C00172,2025-03-12 12:13:21,已退款,微信支付,16.68,5
O003143,C01618,2025-06-22 12:17:34,已发货,支付宝,41.93,3
O003144,C00108,2025-07-23 06:25:30,已完成,货到付款,68.08,5
O003145,C00592,2024-05-19 12:33:49,已完成,微信支付,66.64,5
O003146,C00637,2024-06-16 01:04:16,已完成,微信支付,52.96,5
O003147,C01961,2025-06-30 20:28:55,已完成,支付宝,65.08,4
O003148,C01736,2024-04-20 13:41:33,已完成,支付宝,62.36,5
O003149,C00262,2025-01-23 08:51:00,已完成,微信支付,77.09,3
O003150,C00875,2025-03-07 08:32:18,已完成,未知,52.47,4
O003151,C01430,2024-09-11 08:37:08,已完成,支付宝,47.83,6
O003152,C00286,2025-08-03 10:48:48,已完成,银行卡,72.45,4
O003153,C00104,2024-03-01 04:43:24,已完成,支付宝,28.92,6
O003154,C01827,2025-07-21 14:32:27,已完成,微信支付,39.43,4
O003155,C00291,2025-05-17 04:33:21,已发货,微信支付,68.73,6
O003156,C00282,2025-02-01 07:59:42,待发货,微信支付,78.32,6
O003157,C00475,2025-09-29 20:45:59,已完成,微信支付,33.7,7
O003158,C00819,2024-06-11 13:14:52,已完成,微信支付,47.18,7
O003159,C01867,2025-08-06 21:27:59,待发货,银行卡,67.02,4
O003160,C01304,2024-06-06 15:44:17,已完成,银行卡,41.5,5
O003161,C01009,2025-12-26 18:31:39,已完成,微信支付,32.36,3
O003162,C00033,2024-02-06 02:25:37,已完成,银行卡,5.19,6
O003163,C01834,2025-03-12 12:36:18,已完成,支付宝,16.96,4
O003164,C01078,2024-05-28 08:22:50,已完成,支付宝,26.51,1
O003165,C01055,2024-11-07 00:40:55,已完成,银行卡,32.13,3
O003166,C00332,2024-05-14 02:43:57,已完成,微信支付,62.1,1
O003167,C00033,2024-06-08 04:53:59,已完成,支付宝,13.34,6
O003168,C00333,2024-03-05 00:57:09,已完成,微信支付,5.79,5
O003169,C01736,2024-01-10 10:42:08,已完成,银行卡,47.02,5
O003170,C01232,2025-06-17 01:45:40,已完成,微信支付,0.65,5
O003171,C01061,2024-12-15 19:46:43,已发货,支付宝,74.47,3
O003172,C01815,2024-02-19 14:19:26,已完成,微信支付,20.48,3
O003173,C00367,2025-11-13 23:54:09,已完成,微信支付,66.69,3
O003174,C01526,2025-05-29 02:30:17,已完成,微信支付,30.36,4
O003175,C01736,2024-07-16 01:52:07,已完成,支付宝,79.91,4
O003176,C00592,2024-12-01 20:13:09,已完成,微信支付,40.1,4
O003177,C01385,2025-01-14 09:18:11,已完成,未知,77.03,2
O003178,C01526,2025-03-26 18:37:35,已发货,微信支付,37.51,6
O003179,C01166,2025-09-16 04:34:30,已完成,微信支付,57.14,6
O003180,C01802,2025-04-09 00:24:20,待发货,微信支付,5.09,5
O003181,C00351,2025-12-18 11:13:32,已完成,支付宝,35.6,6
O003182,C00725,2025-06-20 13:13:40,已完成,未知,21.66,4
O003183,C01854,2025-12-24 02:43:05,已完成,货到付款,63.45,5
O003184,C01031,2025-03-10 00:01:16,已完成,支付宝,42.59,4
O003185,C01338,2025-06-04 05:07:12,已完成,微信支付,51.2,3
O003186,C01473,2025-06-26 02:55:00,待发货,银行卡,20.31,4
O003187,C00182,2025-07-06 23:58:06,待发货,微信支付,9.35,6
O003188,C00785,2024-01-29 23:04:46,已完成,银行卡,54.45,2
O003189,C00028,2024-04-29 00:08:52,已发货,支付宝,35.38,5
O003190,C01031,2024-06-21 10:19:09,已发货,微信支付,33.36,7
O003191,C01602,2024-07-21 09:35:46,已取消,货到付款,77.12,2
O003192,C00150,2025-10-28 00:11:15,已完成,支付宝,9.46,6
O003193,C01818,2025-06-18 15:58:08,已完成,银行卡,51.51,7
O003194,C00592,2024-05-11 20:29:14,已取消,支付宝,4.82,3
O003195,C00182,2024-11-18 14:32:55,已完成,支付宝,54.79,6
O003196,C00083,2024-07-01 22:11:20,已完成,微信支付,44.77,5
O003197,C00605,2025-08-26 15:18:44,已完成,微信支付,58.15,6
O003198,C00124,2025-11-04 13:44:29,已完成,银行卡,60.07,5
O003199,C01551,2024-05-26 22:37:26,已完成,微信支付,10.56,3
O003200,C00296,2024-11-10 16:13:48,已完成,支付宝,21.98,2
O003201,C00850,2025-11-26 18:26:59,已完成,微信支付,20.19,6
O003202,C00971,2025-05-24 18:11:39,已完成,支付宝,48.64,7
O003203,C01201,2025-09-25 00:24:50,已完成,微信支付,20.67,3
O003204,C01518,2024-09-27 17:13:08,已完成,微信支付,41.27,6
O003205,C00017,2024-06-14 17:58:54,已完成,支付宝,35.37,7
O003206,C01371,2025-06-08 11:17:11,已完成,支付宝,46.85,7
O003207,C01031,2024-05-06 13:28:11,已完成,货到付款,28.11,4
O003208,C01031,2025-09-03 19:38:50,待发货,微信支付,74.0,7
O003209,C00690,2025-07-06 03:02:28,已完成,支付宝,77.2,4
O003210,C01166,2024-08-15 12:12:14,已完成,微信支付,28.07,4
O003211,C01190,2025-01-24 18:59:01,已完成,支付宝,73.14,5
O003212,C01385,2025-08-05 06:41:13,已完成,微信支付,63.44,3
O003213,C01501,2025-11-11 06:14:49,已完成,微信支付,18.09,7
